Linux 5.14.0-427.42.1.el9_4.x86_64 (owlmln004) 	05/16/2025 	_x86_64_	(128 CPU)

10:59:57 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:00:01 AM   50    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:00:01 AM   51    0.50    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   99.00
11:00:01 AM   52    0.00    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   99.50
11:00:01 AM   53    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:00:01 AM   54    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:00:01 AM   55    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:00:01 AM   56    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:00:01 AM   57    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:00:01 AM   58    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:00:01 AM   59    0.50    0.00    0.99    0.00    0.50    0.00    0.00    0.00    0.00   98.02
11:00:01 AM   60    0.50    0.00    3.00    0.00    0.00    0.00    0.00    0.00    0.00   96.50
11:00:01 AM   61    2.50    0.00    1.50    0.00    0.00    0.00    0.00    0.00    0.00   96.00
11:00:01 AM   62    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:00:01 AM   63    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:00:01 AM   64    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:00:01 AM   65    0.00    0.00    0.00    0.00    0.00    0.50    0.00    0.00    0.00   99.50
11:00:01 AM   66    0.00    0.00    0.00    0.00    0.50    0.00    0.00    0.00    0.00   99.50
11:00:01 AM   67    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:00:01 AM   68    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:00:01 AM   69    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:00:01 AM   70    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:00:01 AM   71    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:00:01 AM   72    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:00:01 AM   73    0.50    0.00    0.50    0.50    0.00    0.50    0.00    0.00    0.00   98.00
11:00:01 AM   74    0.00    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   99.50
11:00:01 AM   75    0.00    0.00    0.00    0.00    0.00    0.50    0.00    0.00    0.00   99.50
11:00:01 AM   76    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:00:01 AM   77    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:00:01 AM   78    0.00    0.00    1.49    0.00    0.00    0.00    0.00    0.00    0.00   98.51
11:00:01 AM   79    2.50    0.00    0.50    0.00    0.50    0.00    0.00    0.00    0.00   96.50
11:00:01 AM   80    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:00:01 AM   81    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:00:01 AM   82    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:00:01 AM   83    0.00    0.00    0.50    0.00    0.00    0.50    0.00    0.00    0.00   99.00
11:00:01 AM   84    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:00:01 AM   85    0.00    0.00    0.50    0.00    0.00    0.50    0.00    0.00    0.00   99.00
11:00:01 AM   86    0.00    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   99.50
11:00:01 AM   87    0.50    0.00    1.99    0.00    0.00    1.00    0.00    0.00    0.00   96.52
11:00:01 AM   88    0.00    0.00    0.00    0.00    0.00    0.50    0.00    0.00    0.00   99.50
11:00:01 AM   89    0.00    0.00    0.00    0.00    0.00    0.50    0.00    0.00    0.00   99.50
11:00:01 AM   90    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:00:01 AM   91    1.01    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.99
11:00:01 AM   92    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:00:01 AM   93    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:00:01 AM   94    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:00:01 AM   95    1.01    0.00    1.01    0.00    0.00    0.50    0.00    0.00    0.00   97.49
11:00:01 AM   96    0.00    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   99.50
11:00:01 AM   97    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:00:01 AM   98    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:00:01 AM   99    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:00:01 AM  100    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:00:01 AM  101    0.00    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   99.50
11:00:01 AM  102    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:00:01 AM  103    0.50    0.00    0.50    0.00    0.50    0.00    0.00    0.00    0.00   98.51
11:00:01 AM  104    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
11:00:01 AM  105    2.50    0.00    1.50    0.00    0.00    0.00    0.00    0.00    0.00   96.00
11:00:01 AM  106    0.50    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   99.00
