LAMMPS data file via write_data, version 3 Mar 2020, timestep = 100

500 atoms
1 atom types

0.0000000000000000e+00 8.3979809569125372e+00 xlo xhi
0.0000000000000000e+00 8.3979809569125372e+00 ylo yhi
0.0000000000000000e+00 8.3979809569125372e+00 zlo zhi

Masses

1 1



Atoms # atomic

38	1	7.82E+00	2.38E+00	4.52E-01	0	0	0
39	1	7.66E+00	1.37E+00	8.38E-01	0	0	0
40	1	6.63E+00	2.30E+00	8.34E-01	0	0	0
41	1	7.01E-02	3.27E+00	3.48E-01	0	0	0
42	1	8.91E-01	3.26E+00	1.01E+00	0	0	0
43	1	1.59E+00	3.51E+00	3.38E-01	0	0	0
44	1	2.65E+00	3.44E+00	9.72E-01	0	0	0
45	1	3.31E+00	3.16E+00	8.40E+00	0	0	-1
46	1	4.14E+00	3.34E+00	1.04E+00	0	0	0
47	1	5.00E+00	3.30E+00	7.46E-03	0	0	0
48	1	5.82E+00	3.14E+00	8.12E-01	0	0	0
49	1	6.38E+00	3.38E+00	8.30E+00	0	0	-1
50	1	7.46E+00	3.52E+00	6.27E-01	0	0	0
51	1	8.37E+00	8.28E+00	1.87E+00	-1	-1	0
52	1	9.56E-01	6.93E-01	1.83E+00	0	0	0
53	1	6.78E-01	8.19E+00	2.69E+00	0	-1	0
54	1	1.02E-02	6.58E-01	2.57E+00	0	0	0
55	1	1.60E+00	8.27E+00	1.66E+00	0	-1	0
56	1	2.60E+00	9.37E-01	1.91E+00	0	0	0
57	1	2.78E+00	8.34E+00	2.42E+00	0	-1	0
58	1	1.80E+00	5.45E-01	2.70E+00	0	0	0
59	1	3.48E+00	6.46E-02	1.59E+00	0	0	0
60	1	4.22E+00	9.09E-01	1.62E+00	0	0	0
61	1	4.11E+00	2.52E-01	2.43E+00	0	0	0
62	1	3.30E+00	8.55E-01	2.76E+00	0	0	0
63	1	4.89E+00	8.38E+00	1.69E+00	0	-1	0
64	1	5.94E+00	4.78E-01	1.48E+00	0	0	0
65	1	5.88E+00	3.60E-01	2.56E+00	0	0	0
66	1	4.93E+00	1.00E+00	2.55E+00	0	0	0
67	1	6.83E+00	8.16E+00	1.66E+00	0	-1	0
68	1	7.60E+00	7.23E-01	1.62E+00	0	0	0
69	1	7.46E+00	8.35E+00	2.51E+00	0	-1	0
70	1	6.98E+00	1.01E+00	2.44E+00	0	0	0
71	1	2.02E-01	1.50E+00	1.91E+00	0	0	0
72	1	9.71E-01	2.58E+00	1.78E+00	0	0	0
73	1	1.00E+00	1.70E+00	2.65E+00	0	0	0
74	1	2.20E-01	2.47E+00	2.59E+00	0	0	0
75	1	1.87E+00	1.66E+00	1.85E+00	0	0	0
76	1	2.56E+00	2.61E+00	1.66E+00	0	0	0
77	1	2.67E+00	1.75E+00	2.48E+00	0	0	0
78	1	1.81E+00	2.52E+00	2.48E+00	0	0	0
79	1	3.35E+00	1.52E+00	1.55E+00	0	0	0
80	1	4.08E+00	2.40E+00	1.78E+00	0	0	0
81	1	3.95E+00	1.57E+00	2.48E+00	0	0	0
82	1	3.55E+00	2.55E+00	2.74E+00	0	0	0
83	1	5.35E+00	1.39E+00	1.52E+00	0	0	0
84	1	6.02E+00	2.29E+00	1.65E+00	0	0	0
85	1	5.95E+00	1.35E+00	2.39E+00	0	0	0
86	1	4.93E+00	2.19E+00	2.38E+00	0	0	0
87	1	6.61E+00	1.36E+00	1.49E+00	0	0	0
88	1	7.32E+00	2.29E+00	1.58E+00	0	0	0
89	1	7.73E+00	1.81E+00	2.35E+00	0	0	0
90	1	6.62E+00	2.21E+00	2.52E+00	0	0	0
91	1	8.39E+00	3.28E+00	1.73E+00	-1	0	0
92	1	9.98E-01	3.24E+00	2.68E+00	0	0	0
93	1	1.84E+00	3.47E+00	1.70E+00	0	0	0
94	1	2.49E+00	3.27E+00	2.52E+00	0	0	0
95	1	3.41E+00	3.28E+00	1.86E+00	0	0	0
96	1	4.20E+00	3.31E+00	2.50E+00	0	0	0
97	1	5.12E+00	3.18E+00	1.75E+00	0	0	0
98	1	5.87E+00	3.06E+00	2.56E+00	0	0	0
99	1	6.76E+00	3.06E+00	1.52E+00	0	0	0
100	1	7.50E+00	2.91E+00	2.47E+00	0	0	0
101	1	8.33E+00	1.15E-01	3.36E+00	-1	0	0
102	1	9.24E-01	6.63E-01	3.35E+00	0	0	0
103	1	1.77E+00	3.76E-02	3.77E+00	0	0	0
104	1	2.62E+00	8.19E-01	3.52E+00	0	0	0
105	1	3.22E+00	8.35E+00	3.45E+00	0	-1	0
106	1	3.94E+00	7.97E-01	3.52E+00	0	0	0
107	1	4.71E+00	1.20E-01	3.21E+00	0	0	0
108	1	5.81E+00	1.04E+00	3.51E+00	0	0	0
109	1	6.65E+00	8.40E+00	3.25E+00	0	-1	0
110	1	7.59E+00	9.65E-01	3.40E+00	0	0	0
111	1	2.17E-02	1.65E+00	3.33E+00	0	0	0
112	1	7.79E-01	2.34E+00	3.53E+00	0	0	0
113	1	1.65E+00	1.56E+00	3.44E+00	0	0	0
114	1	2.73E+00	2.60E+00	3.33E+00	0	0	0
115	1	3.26E+00	1.65E+00	3.43E+00	0	0	0
116	1	4.49E+00	2.67E+00	3.30E+00	0	0	0
117	1	4.62E+00	1.66E+00	3.30E+00	0	0	0
118	1	5.72E+00	2.02E+00	3.44E+00	0	0	0
119	1	6.92E+00	1.88E+00	3.52E+00	0	0	0
120	1	7.82E+00	2.54E+00	3.35E+00	0	0	0
121	1	1.23E-01	3.47E+00	3.35E+00	0	0	0
122	1	1.74E+00	3.18E+00	3.57E+00	0	0	0
123	1	3.45E+00	3.37E+00	3.45E+00	0	0	0
124	1	5.64E+00	3.10E+00	3.63E+00	0	0	0
125	1	6.72E+00	2.87E+00	3.52E+00	0	0	0
126	1	7.62E-01	8.19E+00	3.98E+00	0	-1	0
127	1	8.33E+00	8.13E-01	4.21E+00	-1	0	0
128	1	2.78E+00	6.52E-02	4.45E+00	0	0	0
129	1	1.49E+00	7.61E-01	4.42E+00	0	0	0
130	1	4.23E+00	1.17E-01	4.33E+00	0	0	0
131	1	3.33E+00	9.98E-01	4.37E+00	0	0	0
132	1	5.69E+00	2.89E-01	4.21E+00	0	0	0
133	1	5.02E+00	1.14E+00	4.33E+00	0	0	0
134	1	7.47E+00	8.38E+00	4.27E+00	0	-1	0
135	1	6.69E+00	7.29E-01	4.05E+00	0	0	0
136	1	8.12E-01	1.64E+00	4.23E+00	0	0	0
137	1	8.36E+00	2.72E+00	4.23E+00	-1	0	0
138	1	2.53E+00	1.75E+00	4.16E+00	0	0	0
139	1	1.59E+00	2.52E+00	4.30E+00	0	0	0
140	1	4.12E+00	1.76E+00	4.16E+00	0	0	0
141	1	3.59E+00	2.62E+00	4.13E+00	0	0	0
142	1	6.15E+00	1.60E+00	4.33E+00	0	0	0
143	1	5.04E+00	2.24E+00	4.28E+00	0	0	0
144	1	7.78E+00	1.81E+00	4.35E+00	0	0	0
145	1	6.66E+00	2.49E+00	4.63E+00	0	0	0
146	1	9.37E-01	3.40E+00	4.29E+00	0	0	0
147	1	2.56E+00	3.47E+00	4.05E+00	0	0	0
148	1	4.42E+00	3.35E+00	4.14E+00	0	0	0
149	1	6.48E+00	3.68E+00	4.19E+00	0	0	0
150	1	7.43E+00	3.26E+00	4.34E+00	0	0	0
151	1	8.33E+00	8.36E+00	4.99E+00	-1	-1	0
152	1	5.76E-01	8.67E-01	5.41E+00	0	0	0
153	1	7.63E-01	4.58E-03	6.01E+00	0	0	0
154	1	8.26E+00	8.60E-01	6.08E+00	-1	0	0
155	1	1.81E+00	8.04E+00	4.87E+00	0	-1	0
156	1	2.54E+00	1.10E+00	5.19E+00	0	0	0
157	1	2.78E+00	4.03E-01	6.41E+00	0	0	0
158	1	1.59E+00	6.51E-01	5.66E+00	0	0	0
159	1	3.32E+00	1.07E-01	5.32E+00	0	0	0
160	1	4.28E+00	9.24E-01	5.11E+00	0	0	0
161	1	4.29E+00	2.80E-01	5.96E+00	0	0	0
162	1	3.39E+00	1.27E+00	5.84E+00	0	0	0
163	1	5.01E+00	8.33E+00	5.10E+00	0	-1	0
164	1	5.92E+00	8.64E-01	5.15E+00	0	0	0
165	1	5.73E+00	1.94E-02	5.91E+00	0	0	0
166	1	4.95E+00	9.63E-01	5.95E+00	0	0	0
167	1	6.68E+00	7.54E-02	5.18E+00	0	0	0
168	1	7.59E+00	7.18E-01	4.99E+00	0	0	0
169	1	7.48E+00	8.32E+00	5.85E+00	0	-1	0
170	1	6.83E+00	8.97E-01	5.95E+00	0	0	0
171	1	7.61E-02	1.65E+00	4.96E+00	0	0	0
172	1	6.86E-01	2.56E+00	5.04E+00	0	0	0
173	1	6.07E-01	1.82E+00	5.83E+00	0	0	0
174	1	8.33E+00	2.58E+00	5.73E+00	-1	0	0
175	1	1.40E+00	1.71E+00	5.12E+00	0	0	0
176	1	2.74E+00	2.86E+00	4.90E+00	0	0	0
177	1	2.42E+00	2.24E+00	5.70E+00	0	0	0
178	1	1.38E+00	2.55E+00	5.87E+00	0	0	0
179	1	3.34E+00	1.91E+00	4.90E+00	0	0	0
180	1	4.40E+00	2.61E+00	4.93E+00	0	0	0
181	1	4.22E+00	2.02E+00	5.81E+00	0	0	0
182	1	3.50E+00	2.66E+00	5.66E+00	0	0	0
183	1	5.20E+00	1.65E+00	5.26E+00	0	0	0
184	1	5.90E+00	2.57E+00	5.38E+00	0	0	0
185	1	6.09E+00	1.61E+00	5.89E+00	0	0	0
186	1	5.03E+00	2.69E+00	5.87E+00	0	0	0
187	1	6.90E+00	1.46E+00	5.07E+00	0	0	0
188	1	7.58E+00	2.54E+00	5.07E+00	0	0	0
189	1	7.70E+00	1.70E+00	5.74E+00	0	0	0
190	1	6.84E+00	2.32E+00	5.78E+00	0	0	0
191	1	8.34E+00	3.45E+00	5.05E+00	-1	0	0
192	1	7.71E-01	3.43E+00	5.88E+00	0	0	0
193	1	1.77E+00	3.51E+00	4.94E+00	0	0	0
194	1	2.46E+00	3.39E+00	6.17E+00	0	0	0
195	1	3.71E+00	3.40E+00	4.86E+00	0	0	0
196	1	4.37E+00	3.53E+00	5.70E+00	0	0	0
197	1	5.31E+00	3.43E+00	4.96E+00	0	0	0
198	1	5.68E+00	3.59E+00	5.97E+00	0	0	0
199	1	6.77E+00	3.38E+00	5.25E+00	0	0	0
200	1	7.61E+00	3.42E+00	5.85E+00	0	0	0
201	1	8.33E+00	8.35E+00	6.69E+00	-1	-1	0
202	1	7.44E-01	9.81E-01	6.49E+00	0	0	0
203	1	1.21E+00	2.63E-01	7.56E+00	0	0	0
204	1	3.20E-03	7.02E-01	7.41E+00	0	0	0
205	1	1.79E+00	8.33E+00	6.64E+00	0	-1	0
206	1	2.61E+00	1.48E+00	6.43E+00	0	0	0
207	1	2.68E+00	8.33E+00	7.50E+00	0	-1	0
208	1	2.14E+00	7.77E-01	7.27E+00	0	0	0
209	1	3.66E+00	7.16E-02	6.70E+00	0	0	0
210	1	3.95E+00	1.12E+00	6.78E+00	0	0	0
211	1	4.45E+00	1.55E-01	7.59E+00	0	0	0
212	1	3.19E+00	1.20E+00	7.55E+00	0	0	0
213	1	5.10E+00	1.31E-01	6.82E+00	0	0	0
214	1	5.82E+00	9.96E-01	6.79E+00	0	0	0
215	1	5.80E+00	8.18E+00	7.49E+00	0	-1	0
216	1	4.85E+00	1.28E+00	7.43E+00	0	0	0
217	1	6.59E+00	1.31E-01	6.74E+00	0	0	0
218	1	7.60E+00	6.77E-01	6.72E+00	0	0	0
219	1	7.52E+00	5.93E-02	7.58E+00	0	0	0
220	1	6.85E+00	9.24E-01	7.57E+00	0	0	0
221	1	8.35E+00	1.73E+00	6.64E+00	-1	0	0
222	1	7.52E-01	2.47E+00	6.73E+00	0	0	0
223	1	8.13E-01	1.64E+00	7.43E+00	0	0	0
224	1	8.22E+00	2.55E+00	7.67E+00	-1	0	0
225	1	1.50E+00	1.56E+00	6.38E+00	0	0	0
226	1	2.31E+00	2.47E+00	6.77E+00	0	0	0
227	1	2.49E+00	1.85E+00	7.60E+00	0	0	0
228	1	1.49E+00	2.40E+00	7.65E+00	0	0	0
229	1	3.38E+00	2.04E+00	6.64E+00	0	0	0
230	1	4.37E+00	2.35E+00	6.73E+00	0	0	0
231	1	4.00E+00	2.02E+00	7.65E+00	0	0	0
232	1	3.17E+00	2.55E+00	7.54E+00	0	0	0
233	1	5.21E+00	1.77E+00	6.50E+00	0	0	0
234	1	5.88E+00	2.51E+00	6.48E+00	0	0	0
235	1	6.13E+00	1.76E+00	7.43E+00	0	0	0
236	1	5.08E+00	2.28E+00	7.50E+00	0	0	0
237	1	6.91E+00	1.74E+00	6.70E+00	0	0	0
238	1	7.60E+00	2.63E+00	6.71E+00	0	0	0
239	1	7.76E+00	1.52E+00	7.53E+00	0	0	0
240	1	6.71E+00	2.68E+00	7.26E+00	0	0	0
241	1	1.25E-01	3.32E+00	6.67E+00	0	0	0
242	1	6.08E-01	3.35E+00	7.65E+00	0	0	0
243	1	1.39E+00	3.29E+00	6.86E+00	0	0	0
244	1	2.34E+00	3.27E+00	7.65E+00	0	0	0
245	1	3.67E+00	3.35E+00	6.66E+00	0	0	0
246	1	4.04E+00	3.14E+00	7.61E+00	0	0	0
247	1	4.89E+00	3.34E+00	6.73E+00	0	0	0
248	1	5.83E+00	3.47E+00	7.34E+00	0	0	0
249	1	6.67E+00	3.19E+00	6.32E+00	0	0	0
250	1	7.41E+00	3.22E+00	8.02E+00	0	0	0
251	1	6.34E-01	4.21E+00	8.13E+00	0	0	-1
252	1	8.36E+00	4.21E+00	7.57E-01	-1	0	0
253	1	2.63E+00	4.09E+00	8.39E+00	0	0	-1
254	1	1.77E+00	4.31E+00	8.93E-01	0	0	0
255	1	4.20E+00	3.98E+00	8.25E+00	0	0	-1
256	1	3.56E+00	4.09E+00	7.14E-01	0	0	0
257	1	6.02E+00	4.39E+00	8.28E+00	0	0	-1
258	1	4.81E+00	4.12E+00	8.86E-01	0	0	0
259	1	7.16E+00	4.27E+00	8.24E+00	0	0	-1
260	1	6.52E+00	4.16E+00	7.97E-01	0	0	0
261	1	8.21E+00	5.02E+00	8.33E+00	-1	0	-1
262	1	8.56E-01	5.68E+00	8.15E+00	0	0	-1
263	1	6.69E-01	5.06E+00	1.03E+00	0	0	0
264	1	1.01E-01	5.95E+00	9.87E-01	0	0	0
265	1	1.68E+00	4.74E+00	8.36E+00	0	0	-1
266	1	2.39E+00	5.51E+00	1.07E-01	0	0	0
267	1	2.71E+00	4.94E+00	1.01E+00	0	0	0
268	1	1.39E+00	5.83E+00	7.08E-01	0	0	0
269	1	3.46E+00	4.67E+00	8.23E+00	0	0	-1
270	1	4.44E+00	5.80E+00	1.64E-01	0	0	0
271	1	4.21E+00	4.91E+00	7.42E-01	0	0	0
272	1	3.32E+00	5.74E+00	7.16E-01	0	0	0
273	1	5.16E+00	4.96E+00	8.31E+00	0	0	-1
274	1	5.94E+00	5.97E+00	1.75E-01	0	0	0
275	1	5.68E+00	5.00E+00	8.66E-01	0	0	0
276	1	5.11E+00	6.15E+00	9.75E-01	0	0	0
277	1	6.67E+00	5.21E+00	2.16E-01	0	0	0
278	1	7.63E+00	6.03E+00	6.25E-02	0	0	0
279	1	7.78E+00	5.16E+00	8.80E-01	0	0	0
280	1	6.94E+00	6.01E+00	7.74E-01	0	0	0
281	1	2.12E-01	6.61E+00	1.15E-01	0	0	0
282	1	8.28E-01	7.71E+00	8.06E+00	0	0	-1
283	1	8.51E-01	6.86E+00	1.00E+00	0	0	0
284	1	1.08E-01	7.49E+00	7.30E-01	0	0	0
285	1	1.33E+00	6.54E+00	8.31E+00	0	0	-1
286	1	2.45E+00	7.32E+00	1.62E-01	0	0	0
287	1	2.22E+00	6.51E+00	8.18E-01	0	0	0
288	1	1.71E+00	7.55E+00	8.37E-01	0	0	0
289	1	3.33E+00	6.74E+00	2.51E-01	0	0	0
290	1	4.32E+00	7.32E+00	2.50E-01	0	0	0
291	1	4.11E+00	6.69E+00	1.01E+00	0	0	0
292	1	3.25E+00	7.65E+00	8.63E-01	0	0	0
293	1	5.16E+00	6.62E+00	8.39E+00	0	0	-1
294	1	5.88E+00	7.47E+00	8.36E+00	0	0	-1
295	1	5.86E+00	6.89E+00	7.17E-01	0	0	0
296	1	5.13E+00	7.58E+00	8.87E-01	0	0	0
297	1	6.72E+00	6.73E+00	1.26E-01	0	0	0
298	1	7.71E+00	7.70E+00	8.27E+00	0	0	-1
299	1	7.68E+00	6.66E+00	9.70E-01	0	0	0
300	1	6.86E+00	7.61E+00	6.94E-01	0	0	0
301	1	8.55E-01	4.19E+00	1.70E+00	0	0	0
302	1	7.97E+00	3.91E+00	2.49E+00	-1	0	0
303	1	2.62E+00	4.22E+00	1.90E+00	0	0	0
304	1	1.69E+00	4.24E+00	2.53E+00	0	0	0
305	1	4.10E+00	4.10E+00	1.70E+00	0	0	0
306	1	3.53E+00	4.20E+00	2.52E+00	0	0	0
307	1	5.85E+00	3.92E+00	1.56E+00	0	0	0
308	1	4.81E+00	4.20E+00	2.52E+00	0	0	0
309	1	7.37E+00	4.33E+00	1.51E+00	0	0	0
310	1	6.71E+00	3.86E+00	2.32E+00	0	0	0
311	1	8.35E+00	4.97E+00	1.77E+00	-1	0	0
312	1	8.12E-01	5.83E+00	1.72E+00	0	0	0
313	1	7.81E-01	4.92E+00	2.60E+00	0	0	0
314	1	8.23E+00	5.82E+00	2.44E+00	-1	0	0
315	1	1.70E+00	5.12E+00	1.81E+00	0	0	0
316	1	2.43E+00	5.85E+00	1.64E+00	0	0	0
317	1	2.58E+00	5.03E+00	2.65E+00	0	0	0
318	1	1.54E+00	5.80E+00	2.60E+00	0	0	0
319	1	3.52E+00	5.03E+00	1.77E+00	0	0	0
320	1	4.21E+00	5.79E+00	1.44E+00	0	0	0
321	1	4.18E+00	5.08E+00	2.52E+00	0	0	0
322	1	3.29E+00	5.72E+00	2.44E+00	0	0	0
323	1	4.77E+00	4.90E+00	1.57E+00	0	0	0
324	1	6.08E+00	5.98E+00	1.39E+00	0	0	0
325	1	5.56E+00	4.81E+00	2.32E+00	0	0	0
326	1	5.42E+00	5.84E+00	2.33E+00	0	0	0
327	1	6.59E+00	5.01E+00	1.42E+00	0	0	0
328	1	7.41E+00	5.76E+00	1.85E+00	0	0	0
329	1	7.43E+00	4.90E+00	2.50E+00	0	0	0
330	1	6.49E+00	6.25E+00	2.54E+00	0	0	0
331	1	8.39E+00	6.71E+00	1.85E+00	-1	0	0
332	1	8.27E-01	7.58E+00	1.86E+00	0	0	0
333	1	7.98E-01	6.66E+00	2.58E+00	0	0	0
334	1	8.09E+00	7.50E+00	2.71E+00	-1	0	0
335	1	1.67E+00	6.93E+00	1.91E+00	0	0	0
336	1	2.45E+00	7.72E+00	1.67E+00	0	0	0
337	1	2.60E+00	7.00E+00	2.53E+00	0	0	0
338	1	1.75E+00	7.69E+00	2.71E+00	0	0	0
339	1	3.12E+00	6.68E+00	1.56E+00	0	0	0
340	1	4.29E+00	7.65E+00	1.61E+00	0	0	0
341	1	3.95E+00	6.70E+00	2.17E+00	0	0	0
342	1	3.47E+00	7.58E+00	2.49E+00	0	0	0
343	1	5.13E+00	6.77E+00	1.76E+00	0	0	0
344	1	5.84E+00	7.63E+00	1.65E+00	0	0	0
345	1	5.76E+00	6.97E+00	2.56E+00	0	0	0
346	1	4.78E+00	7.72E+00	2.52E+00	0	0	0
347	1	6.64E+00	6.81E+00	1.65E+00	0	0	0
348	1	7.61E+00	7.47E+00	1.73E+00	0	0	0
349	1	7.48E+00	6.67E+00	2.40E+00	0	0	0
350	1	6.75E+00	7.50E+00	2.52E+00	0	0	0
351	1	8.59E-01	4.23E+00	3.47E+00	0	0	0
352	1	2.59E+00	4.06E+00	3.20E+00	0	0	0
353	1	4.30E+00	4.37E+00	3.52E+00	0	0	0
354	1	5.99E+00	4.09E+00	3.17E+00	0	0	0
355	1	7.32E+00	3.77E+00	3.25E+00	0	0	0
356	1	8.27E+00	4.89E+00	3.18E+00	-1	0	0
357	1	6.49E-01	5.75E+00	3.21E+00	0	0	0
358	1	1.78E+00	4.97E+00	3.32E+00	0	0	0
359	1	2.56E+00	5.96E+00	3.12E+00	0	0	0
360	1	3.53E+00	5.09E+00	3.32E+00	0	0	0
361	1	4.18E+00	5.93E+00	3.13E+00	0	0	0
362	1	5.22E+00	5.00E+00	3.23E+00	0	0	0
363	1	5.66E+00	6.12E+00	3.43E+00	0	0	0
364	1	6.45E+00	5.12E+00	2.79E+00	0	0	0
365	1	7.22E+00	5.95E+00	3.16E+00	0	0	0
366	1	8.12E+00	6.46E+00	3.36E+00	-1	0	0
367	1	4.62E-01	7.20E+00	3.47E+00	0	0	0
368	1	1.62E+00	6.61E+00	3.21E+00	0	0	0
369	1	2.44E+00	7.40E+00	3.57E+00	0	0	0
370	1	3.55E+00	6.78E+00	3.25E+00	0	0	0
371	1	4.10E+00	7.67E+00	3.40E+00	0	0	0
372	1	4.75E+00	6.78E+00	3.51E+00	0	0	0
373	1	5.78E+00	7.67E+00	3.71E+00	0	0	0
374	1	6.59E+00	6.85E+00	3.45E+00	0	0	0
375	1	7.50E+00	7.48E+00	3.57E+00	0	0	0
376	1	8.30E+00	4.19E+00	4.02E+00	-1	0	0
377	1	1.75E+00	4.21E+00	4.04E+00	0	0	0
378	1	3.33E+00	4.26E+00	4.08E+00	0	0	0
379	1	5.33E+00	4.17E+00	4.01E+00	0	0	0
380	1	6.66E+00	4.65E+00	3.76E+00	0	0	0
381	1	1.02E+00	5.11E+00	4.41E+00	0	0	0
382	1	8.55E-02	5.80E+00	4.16E+00	0	0	0
383	1	2.65E+00	5.05E+00	3.85E+00	0	0	0
384	1	2.05E+00	5.96E+00	4.24E+00	0	0	0
385	1	4.69E+00	5.20E+00	4.05E+00	0	0	0
386	1	3.50E+00	5.87E+00	4.09E+00	0	0	0
387	1	5.76E+00	5.22E+00	4.04E+00	0	0	0
388	1	4.96E+00	6.05E+00	4.58E+00	0	0	0
389	1	7.52E+00	5.20E+00	3.86E+00	0	0	0
390	1	6.64E+00	5.77E+00	4.06E+00	0	0	0
391	1	9.57E-01	6.33E+00	3.95E+00	0	0	0
392	1	8.32E+00	7.62E+00	4.19E+00	-1	0	0
393	1	2.76E+00	6.71E+00	4.27E+00	0	0	0
394	1	1.42E+00	7.33E+00	4.08E+00	0	0	0
395	1	4.08E+00	6.62E+00	4.34E+00	0	0	0
396	1	3.36E+00	7.56E+00	4.26E+00	0	0	0
397	1	5.91E+00	6.75E+00	4.34E+00	0	0	0
398	1	4.81E+00	7.41E+00	4.34E+00	0	0	0
399	1	7.40E+00	6.62E+00	4.11E+00	0	0	0
400	1	6.76E+00	7.50E+00	4.25E+00	0	0	0
401	1	9.08E-01	4.16E+00	5.06E+00	0	0	0
402	1	1.47E-01	4.34E+00	6.05E+00	0	0	0
403	1	2.71E+00	3.96E+00	4.98E+00	0	0	0
404	1	1.73E+00	4.39E+00	6.04E+00	0	0	0
405	1	4.58E+00	4.22E+00	4.87E+00	0	0	0
406	1	3.55E+00	4.20E+00	5.82E+00	0	0	0
407	1	5.96E+00	4.22E+00	4.99E+00	0	0	0
408	1	5.15E+00	4.49E+00	5.89E+00	0	0	0
409	1	7.42E+00	4.20E+00	5.01E+00	0	0	0
410	1	6.54E+00	4.30E+00	5.90E+00	0	0	0
411	1	2.47E-02	4.84E+00	5.00E+00	0	0	0
412	1	9.66E-01	6.15E+00	4.94E+00	0	0	0
413	1	1.11E+00	5.11E+00	5.54E+00	0	0	0
414	1	2.21E-01	5.78E+00	5.62E+00	0	0	0
415	1	2.09E+00	4.80E+00	4.88E+00	0	0	0
416	1	2.77E+00	5.60E+00	5.00E+00	0	0	0
417	1	2.60E+00	4.96E+00	5.82E+00	0	0	0
418	1	1.73E+00	6.12E+00	5.67E+00	0	0	0
419	1	3.69E+00	5.12E+00	4.82E+00	0	0	0
420	1	4.25E+00	5.96E+00	5.20E+00	0	0	0
421	1	4.23E+00	4.95E+00	5.75E+00	0	0	0
422	1	3.11E+00	6.03E+00	5.80E+00	0	0	0
423	1	5.24E+00	5.13E+00	5.07E+00	0	0	0
424	1	5.81E+00	6.19E+00	5.36E+00	0	0	0
425	1	5.97E+00	5.18E+00	6.00E+00	0	0	0
426	1	4.95E+00	5.87E+00	6.00E+00	0	0	0
427	1	6.60E+00	5.09E+00	5.08E+00	0	0	0
428	1	7.54E+00	5.99E+00	4.89E+00	0	0	0
429	1	7.61E+00	5.23E+00	5.63E+00	0	0	0
430	1	6.71E+00	5.95E+00	5.82E+00	0	0	0
431	1	8.22E+00	6.72E+00	5.02E+00	-1	0	0
432	1	8.69E-01	7.29E+00	4.97E+00	0	0	0
433	1	8.97E-01	6.74E+00	5.91E+00	0	0	0
434	1	8.91E-02	7.71E+00	5.67E+00	0	0	0
435	1	1.88E+00	6.89E+00	4.94E+00	0	0	0
436	1	2.76E+00	7.55E+00	5.00E+00	0	0	0
437	1	2.54E+00	6.83E+00	5.78E+00	0	0	0
438	1	1.64E+00	7.57E+00	5.80E+00	0	0	0
439	1	3.47E+00	6.84E+00	5.20E+00	0	0	0
